0,0;0,088549
0,001;0,088549
0,002;0,088549
0,003;0,088549
0,004;0,088549
0,005;0,088549
0,006;0,088549
0,007;0,088549
0,008;0,08855266666666667
0,009000000000000001;0,08855633333333333
0,01;0,08856
0,011000000000000001;0,08856366666666667
0,012;0,08856733333333333
0,013000000000000001;0,0898142
0,014;0,0902454
0,015000000000000001;0,0906766
0,016;0,0911078
0,017;0,091508
0,018000000000000002;0,0911485
0,019;0,09089866666666667
0,02;0,09072133333333333
0,021;0,088923
0,022000000000000002;0,085762
0,023000000000000003;0,08416000000000001
0,024;0,0842205
0,025;0,0844425
0,026000000000000002;0,0847405
0,027000000000000003;0,08486466666666667
0,028;0,08491333333333333
0,029;0,08501349999999999
0,030000000000000002;0,085097
0,031000000000000003;0,085188
0,032;0,085219
0,033;0,086843
0,034;0,089999
0,035;0,094247
0,036000000000000004;0,0978705
0,037000000000000005;0,09869549999999999
0,038;0,098096
0,039;0,09666949999999999
0,04;0,092116
0,041;0,09114699999999999
0,042;0,0885825
0,043000000000000003;0,0843155
0,044000000000000004;0,08350566666666667
0,045000000000000005;0,08355633333333333
0,046000000000000006;0,0836095
0,047;0,083582
0,048;0,083597
0,049;0,08385633333333334
0,05;0,08390966666666666
0,051000000000000004;0,0840555
0,052000000000000005;0,0845375
0,053000000000000005;0,086227
0,054000000000000006;0,089562
0,055;0,0927635
0,056;0,0950795
0,057;0,09647149999999999
0,058;0,09596295238095237
0,059000000000000004;0,09594790476190476
0,060000000000000005;0,09593285714285714
0,061000000000000006;0,09591780952380952
0,062000000000000006;0,0959027619047619
0,063;0,09588771428571428
0,064;0,09587266666666666
0,065;0,09585761904761904
0,066;0,09584257142857143
0,067;0,0958275238095238
0,068;0,09581247619047618
0,069;0,09579742857142856
0,07;0,09578238095238095
0,07100000000000001;0,09576733333333333
0,07200000000000001;0,0957522857142857
0,07300000000000001;0,0957372380952381
0,07400000000000001;0,09572219047619047
0,07500000000000001;0,09570714285714285
0,076;0,09569209523809523
0,077;0,09567704761904762
0,078;0,09513425
0,079;0,0950065
0,08;0,09487875
0,081;0,0930085
0,082;0,08732325
0,083;0,0865265
0,084;0,08572975
0,085;0,084985
0,08600000000000001;0,08515666666666667
0,08700000000000001;0,08521033333333333
0,08800000000000001;0,0852585
0,08900000000000001;0,085264
0,09000000000000001;0,08523766666666667
0,09100000000000001;0,08524533333333333
0,09200000000000001;0,08532999999999999
0,093;0,086502
0,094;0,09194
0,095;0,092918
0,096;0,094861
0,097;0,0962975
0,098;0,0965745
0,099;0,0958
0,1;0,09170366666666667
0,101;0,09067433333333333
0,10200000000000001;0,087981
0,10300000000000001;0,0855925
0,10400000000000001;0,0848455
0,10500000000000001;0,08482300000000001
0,10600000000000001;0,0848005
0,10700000000000001;0,08475650000000001
0,10800000000000001;0,084735
0,10900000000000001;0,0847135
0,11;0,0848155
0,111;0,08501766666666667
0,112;0,08509633333333333
0,113;0,086337
0,114;0,08749900000000001
0,115;0,090202
0,116;0,0929595
0,117;0,0940135
0,11800000000000001;0,093614
0,11900000000000001;0,092839
0,12000000000000001;0,0910975
0,12100000000000001;0,08879133333333333
0,12200000000000001;0,08768866666666666
0,12300000000000001;0,08656
0,12400000000000001;0,086534
0,125;0,08650533333333334
0,126;0,08650266666666666
0,127;0,0866345
0,128;0,086745
0,129;0,086794
0,13;0,086913
0,131;0,08701700000000001
0,132;0,087048
0,133;0,087722
0,134;0,08936266666666667
0,135;0,09032833333333333
0,136;0,092033
0,137;0,092772
0,138;0,093511
0,139;0,0930142
0,14;0,0917784
0,14100000000000001;0,0905426
0,14200000000000002;0,08930679999999999
0,14300000000000002;0,0849525
0,14400000000000002;0,08421500000000001
0,14500000000000002;0,08433850000000001
0,14600000000000002;0,0845505
0,14700000000000002;0,0846365
0,14800000000000002;0,0845475
0,14900000000000002;0,0845885
0,15000000000000002;0,0846435
0,15100000000000002;0,08462449999999999
0,152;0,08495066666666666
0,153;0,08536533333333333
0,154;0,08736
0,155;0,090342
0,156;0,09455833333333333
0,157;0,09517066666666667
0,158;0,09562999999999999
0,159;0,0940995
0,16;0,089164
0,161;0,088133
0,162;0,0855345
0,163;0,08304
0,164;0,08228333333333333
0,165;0,08230766666666667
0,166;0,08235
0,167;0,08241799999999999
0,168;0,082563
0,169;0,083061
0,17;0,083287
0,171;0,083395
0,17200000000000001;0,083819
0,17300000000000001;0,08622233333333333
0,17400000000000002;0,08734166666666666
0,17500000000000002;0,09244466666666667
0,17600000000000002;0,09336933333333333
0,17700000000000002;0,094194
0,17800000000000002;0,0934415
0,17900000000000002;0,092873
0,18000000000000002;0,0915
0,18100000000000002;0,090463
0,18200000000000002;0,0846155
0,18300000000000002;0,0823295
0,18400000000000002;0,08151566666666667
0,185;0,08152833333333334
0,186;0,0817435
0,187;0,0821055
0,188;0,08256766666666666
0,189;0,08266533333333334
0,19;0,082874
0,191;0,082985
0,192;0,083096
0,193;0,0852765
0,194;0,091055
0,195;0,09198100000000001
0,196;0,09342400000000001
0,197;0,093941
0,198;0,094255
0,199;0,0937775
0,2;0,08961849999999999
0,201;0,0854075
0,202;0,081193
0,203;0,07978166666666667
0,20400000000000001;0,07972533333333334
0,20500000000000002;0,0798855
0,20600000000000002;0,0803895
0,20700000000000002;0,081062
0,20800000000000002;0,08113000000000001
0,20900000000000002;0,0812775
0,21000000000000002;0,0816605
0,21100000000000002;0,0818455
0,21200000000000002;0,082005
0,21300000000000002;0,083787
0,21400000000000002;0,0871275
0,21500000000000002;0,0902855
0,21600000000000003;0,0931675
0,21700000000000003;0,0945705
0,21800000000000003;0,094334
0,219;0,094221
0,22;0,0928595
0,221;0,086975
0,222;0,082347
0,223;0,078544
0,224;0,07788
0,225;0,0781945
0,226;0,078444
0,227;0,07855999999999999
0,228;0,078625
0,229;0,0789145
0,23;0,079369
0,231;0,0798335
0,232;0,08027166666666667
0,233;0,08047533333333333
0,234;0,08407
0,23500000000000001;0,08871899999999999
0,23600000000000002;0,0909575
0,23700000000000002;0,09169000000000001
0,23800000000000002;0,091442
0,23900000000000002;0,0905125
0,24000000000000002;0,08625766666666666
0,24100000000000002;0,08523133333333334
0,24200000000000002;0,08358166666666667
0,24300000000000002;0,08295833333333334
0,24400000000000002;0,0824355
0,24500000000000002;0,08278550000000001
0,24600000000000002;0,08326349999999999
0,24700000000000003;0,0834835
0,24800000000000003;0,08366000000000001
0,24900000000000003;0,084116
0,25;0,0845915
0,251;0,0847945
0,252;0,08489250000000001
0,253;0,0886805
0,254;0,094586
0,255;0,09582169387755102
0,256;0,09574738775510204
0,257;0,09567308163265306
0,258;0,09559877551020408
0,259;0,09552446938775509
0,26;0,09545016326530611
0,261;0,09537585714285714
0,262;0,09530155102040816
0,263;0,09522724489795918
0,264;0,0951529387755102
0,265;0,09507863265306123
0,266;0,09500432653061225
0,267;0,09493002040816326
0,268;0,09485571428571428
0,269;0,0947814081632653
0,27;0,09470710204081632
0,271;0,09463279591836735
0,272;0,09455848979591837
0,273;0,09448418367346939
0,274;0,09440987755102041
0,275;0,09433557142857142
0,276;0,09426126530612244
0,277;0,09418695918367347
0,278;0,09411265306122449
0,279;0,09403834693877551
0,28;0,09396404081632653
0,281;0,09388973469387756
0,28200000000000003;0,09381542857142858
0,28300000000000003;0,09374112244897959
0,28400000000000003;0,09366681632653061
0,28500000000000003;0,09359251020408163
0,28600000000000003;0,09351820408163265
0,28700000000000003;0,09344389795918367
0,28800000000000003;0,0933695918367347
0,28900000000000003;0,09329528571428572
0,29000000000000004;0,09322097959183674
0,29100000000000004;0,09314667346938775
0,29200000000000004;0,09307236734693877
0,29300000000000004;0,0929980612244898
0,29400000000000004;0,09292375510204082
0,29500000000000004;0,09284944897959184
0,29600000000000004;0,09277514285714286
0,29700000000000004;0,09270083673469388
0,29800000000000004;0,0926265306122449
0,29900000000000004;0,09255222448979591
0,30000000000000004;0,09247791836734694
0,30100000000000005;0,09240361224489796
0,30200000000000005;0,09232930612244898
0,303;0,09129999999999999
0,304;0,09018000000000001
0,305;0,09005450000000001
0,306;0,09003133333333334
0,307;0,09006966666666666
0,308;0,09008999999999999
0,309;0,090072
0,31;0,090054
0,311;0,090036
0,312;0,08992649999999999
0,313;0,091379
0,314;0,0944235
0,315;0,0994945
0,316;0,10090033333333333
0,317;0,10122366666666667
0,318;0,1012
0,319;0,09865399999999999
0,32;0,09392350000000001
0,321;0,093135
0,322;0,0923465
0,323;0,0906535
0,324;0,08953900000000001
0,325;0,08926833333333334
0,326;0,08920766666666667
0,327;0,0890445
0,328;0,0887945
0,329;0,08829999999999999
0,33;0,08799799999999999
0,331;0,08775066666666667
0,332;0,08770433333333333
0,333;0,0898525
0,334;0,09550933333333333
0,335;0,09642666666666666
0,336;0,1001025
0,337;0,100739
0,338;0,09972299999999999
0,339;0,098873
0,34;0,0966105
0,341;0,09023300000000001
0,342;0,08386350000000001
0,343;0,08231266666666666
0,34400000000000003;0,08220233333333334
0,34500000000000003;0,08213100000000001
0,34600000000000003;0,08223849999999999
0,34700000000000003;0,08236199999999999
0,34800000000000003;0,08252899999999999
0,34900000000000003;0,082969
0,35000000000000003;0,08370133333333334
0,35100000000000003;0,08382466666666666
0,35200000000000004;0,084598
0,35300000000000004;0,08825
0,35400000000000004;0,09320300000000001
0,35500000000000004;0,0961235
0,35600000000000004;0,099913
0,35700000000000004;0,10036
0,35800000000000004;0,09921566666666667
0,35900000000000004;0,09824033333333333
0,36000000000000004;0,0958055
0,36100000000000004;0,086985
0,36200000000000004;0,085935
0,36300000000000004;0,084576
0,36400000000000005;0,08442050000000001
0,36500000000000005;0,08458299999999999
0,36600000000000005;0,084836
0,36700000000000005;0,0850435
0,36800000000000005;0,085175
0,36900000000000005;0,08537249999999999
0,37;0,08552
0,371;0,085534
0,372;0,085634
0,373;0,087104
0,374;0,09237133333333333
0,375;0,09326366666666668
0,376;0,0951475
0,377;0,09654599999999999
0,378;0,0962015
0,379;0,09417700000000001
0,38;0,092405
0,381;0,0890425
0,382;0,086024
0,383;0,08414550000000001
0,384;0,0839015
0,385;0,0839695
0,386;0,0840395
0,387;0,08405599999999999
0,388;0,08389450000000001
0,389;0,08394933333333333
0,39;0,08396766666666668
0,391;0,08408650000000001
0,392;0,084428
0,393;0,0863535
0,394;0,0897815
0,395;0,09285650000000001
0,396;0,096441
0,397;0,0983965
0,398;0,09717133333333333
0,399;0,09610266666666666
0,4;0,093581
0,401;0,08784066666666666
0,402;0,08670933333333333
0,403;0,084938
0,404;0,0841785
0,405;0,08412533333333333
0,406;0,08412966666666667
0,40700000000000003;0,084225
0,40800000000000003;0,0844655
0,40900000000000003;0,08464250000000001
0,41000000000000003;0,0849095
0,41100000000000003;0,08528849999999999
0,41200000000000003;0,08649233333333334
0,41300000000000003;0,08724966666666667
0,41400000000000003;0,0927935
0,41500000000000004;0,09667200000000001
0,41600000000000004;0,099829
0,41700000000000004;0,10040750000000001
0,41800000000000004;0,0990635
0,41900000000000004;0,096559
0,42000000000000004;0,092812
0,42100000000000004;0,089572
0,42200000000000004;0,08690600000000001
0,42300000000000004;0,0852305
0,42400000000000004;0,08477425
0,42500000000000004;0,0848275
0,42600000000000005;0,08488075
0,42700000000000005;0,0850355
0,42800000000000005;0,0852265
0,42900000000000005;0,08533199999999999
0,43000000000000005;0,08541366666666667
0,43100000000000005;0,08541833333333333
0,43200000000000005;0,086244
0,43300000000000005;0,088695
0,43400000000000005;0,091824
0,43500000000000005;0,094599
0,43600000000000005;0,0968035
0,437;0,097579
0,438;0,09675600000000001
0,439;0,0960545
0,44;0,0940695
0,441;0,0895345
0,442;0,08316599999999999
0,443;0,082773
0,444;0,0828015
0,445;0,08299699999999999
0,446;0,083133
0,447;0,08311966666666668
0,448;0,08307433333333333
0,449;0,08322066666666667
0,45;0,08325133333333333
0,451;0,083392
0,452;0,08367450000000001
0,453;0,0870965
0,454;0,0888755
0,455;0,088882
0,456;0,08888850000000001
0,457;0,088895
0,458;0,0889015
0,459;0,08744350000000001
0,46;0,0813535
0,461;0,07724400000000001
0,462;0,072194
0,463;0,070694
0,464;0,0705045
0,465;0,0720675
0,466;0,073007
0,467;0,07381066666666666
0,468;0,07425533333333334
0,46900000000000003;0,075883
0,47000000000000003;0,076621
0,47100000000000003;0,07735449999999999
0,47200000000000003;0,07836499999999999
0,47300000000000003;0,082309
0,47400000000000003;0,085807
0,47500000000000003;0,08893200000000001
0,47600000000000003;0,09131800000000001
0,47700000000000004;0,092217
0,47800000000000004;0,092006
0,47900000000000004;0,0908005
0,48000000000000004;0,088304
0,48100000000000004;0,085273
0,48200000000000004;0,0796645
0,48300000000000004;0,07850442857142857
0,48400000000000004;0,07854185714285714
0,48500000000000004;0,07857928571428571
0,48600000000000004;0,07861671428571428
0,48700000000000004;0,07865414285714285
0,48800000000000004;0,07869157142857142
0,48900000000000005;0,078845
0,49000000000000005;0,07896099999999999
0,49100000000000005;0,07932049999999999
0,49200000000000005;0,07982
0,49300000000000005;0,080076
0,49400000000000005;0,08372550000000001
0,49500000000000005;0,09145249999999999
0,49600000000000005;0,093587
0,49700000000000005;0,094346
0,49800000000000005;0,093934
0,49900000000000005;0,092682
0,5;0,09154000000000001
0,501;0,088896
0,502;0,0844685
0,503;0,07880599999999999
0,504;0,07885349999999999
0,505;0,0790965
0,506;0,079538
0,507;0,079898
0,508;0,080028
0,509;0,080296
0,51;0,0808705
0,511;0,08111133333333333
0,512;0,08121166666666667
0,513;0,08380099999999999
0,514;0,0873565
0,515;0,08981666666666667
0,516;0,09062933333333333
0,517;0,09171199999999999
0,518;0,09180849999999999
0,519;0,0913875
0,52;0,0881075
0,521;0,083492
0,522;0,07845333333333333
0,523;0,07797266666666668
0,524;0,077877
0,525;0,078481
0,526;0,078891
0,527;0,07931350000000001
0,528;0,0797975
0,529;0,08029
0,53;0,081098
0,531;0,081243
0,532;0,08239333333333333
0,533;0,08339866666666668
0,534;0,0848417142857143
0,535;0,08527942857142858
0,536;0,08571714285714287
0,537;0,08615485714285714
0,538;0,08659257142857144
0,539;0,08703028571428571
0,54;0,0867125
0,541;0,085957
0,542;0,0852015
0,543;0,0845595
0,544;0,084781
0,545;0,0849915
0,546;0,08505206666666668
0,547;0,08501013333333333
0,548;0,08496820000000001
0,549;0,08492626666666667
0,55;0,08488433333333334
0,551;0,0848424
0,552;0,08480046666666667
0,553;0,08475853333333333
0,554;0,0847166
0,555;0,08467466666666666
0,556;0,08463273333333333
0,557;0,0845908
0,558;0,08454886666666667
0,559;0,08450693333333333
0,56;0,0810355
0,561;0,07723050000000001
0,562;0,0739945
0,5630000000000001;0,0729645
0,5640000000000001;0,0734655
0,5650000000000001;0,074464
0,5660000000000001;0,07492650000000001
0,5670000000000001;0,07538249999999999
0,5680000000000001;0,0761305
0,5690000000000001;0,0769685
0,5700000000000001;0,0777045
0,5710000000000001;0,0784865
0,5720000000000001;0,080228
0,5730000000000001;0,08409833333333333
0,5740000000000001;0,08649666666666667
0,5750000000000001;0,09322649999999999
0,5760000000000001;0,09675666666666667
0,5770000000000001;0,09709433333333334
0,5780000000000001;0,096221
0,5790000000000001;0,09383949999999999
0,5800000000000001;0,09072949999999999
0,5810000000000001;0,087429
0,5820000000000001;0,08044
0,5830000000000001;0,078387
0,5840000000000001;0,07862050000000001
0,5850000000000001;0,0788915
0,5860000000000001;0,0795085
0,5870000000000001;0,079884
0,5880000000000001;0,080579
0,5890000000000001;0,080983
0,5900000000000001;0,082064
0,5910000000000001;0,082599
0,5920000000000001;0,082902
0,5930000000000001;0,0866375
0,5940000000000001;0,0899025
0,5950000000000001;0,092378
0,5960000000000001;0,0938715
0,5970000000000001;0,09429733333333333
0,5980000000000001;0,09417366666666667
0,5990000000000001;0,09324066666666667
0,6000000000000001;0,09243133333333332
0,6010000000000001;0,0900565
0,6020000000000001;0,08430599999999999
0,6030000000000001;0,08261199999999999
0,6040000000000001;0,082123
0,605;0,08245
0,606;0,0827605
0,607;0,08311850000000001
0,608;0,08336957142857143
0,609;0,08340514285714286
0,61;0,08344071428571428
0,611;0,08347628571428573
0,612;0,08351185714285715
0,613;0,08354742857142858
0,614;0,08851800000000001
0,615;0,091409
0,616;0,0934635
0,617;0,09410666666666666
0,618;0,09405333333333334
0,619;0,092985
0,62;0,090808
0,621;0,089613
0,622;0,08958
0,623;0,089547
0,624;0,089514
0,625;0,08948099999999999
0,626;0,089448
0,627;0,0893055
0,628;0,08889749999999999
0,629;0,088576
0,63;0,0885475
0,631;0,08857999999999999
0,632;0,0892375
0,633;0,09092333333333334
0,634;0,09207466666666667
0,635;0,0975625
0,636;0,1004635
0,637;0,10183500000000001
0,638;0,100794
0,639;0,0987335
0,64;0,09654800000000001
0,641;0,09559300000000001
0,642;0,094638
0,643;0,090116
0,644;0,08964749999999999
0,645;0,08914949999999999
0,646;0,088879
0,647;0,08880633333333333
0,648;0,08876466666666666
0,649;0,088849
0,65;0,0890735
0,651;0,08910599999999999
0,652;0,0891385
0,653;0,0911555
0,654;0,0954625
0,655;0,09914200000000001
0,656;0,1004965
0,657;0,10062850000000001
0,658;0,09986400000000001
0,659;0,09834799999999999
0,66;0,09565499999999999
0,661;0,093226
0,662;0,092388
0,663;0,09154999999999999
0,664;0,09068333333333334
0,665;0,09065466666666666
0,666;0,09055250000000001
0,667;0,09024966666666667
0,668;0,09016133333333333
0,669;0,0900415
0,67;0,09001
0,671;0,0899785
0,672;0,089947
0,673;0,0899155
0,674;0,08988399999999999
0,675;0,0898525
0,676;0,0899095
0,677;0,089998
0,678;0,0900865
0,679;0,089107
0,68;0,086695
0,681;0,083893
0,682;0,079765
0,683;0,0769145
0,684;0,0769415
0,685;0,07729649999999999
0,686;0,0777515
