0,0;99,174741;0,0
0,001;99,174741;0,0
0,002;99,174553;0,0
0,003;99,174365;0,0
0,004;99,174365;0,0
0,005;99,173193;0,0
0,006;99,19124049999999;0,0
0,007;99,21046;0,0
0,008;99,227844;0,0
0,009000000000000001;99,257296;0,0
0,01;99,257296;0,0
0,011000000000000001;99,257296;0,0
0,012;99,255437;0,0
0,013000000000000001;99,245051;0,0
0,014;99,245051;0,0
0,015000000000000001;99,245051;0,0
0,016;99,245051;0,0
0,017;99,245051;0,0
0,018000000000000002;99,245051;0,0
0,019;99,24206166666667;0,0
0,02;99,23907233333333;0,0
0,021;99,230658;0,0
0,022000000000000002;99,22231000000001;0,0
0,023000000000000003;99,219387;0,0
0,024;99,2117945;0,0
0,025;99,20448133333333;0,0
0,026000000000000002;99,20183766666668;0,0
0,027000000000000003;99,21597650000001;0,0
0,028;99,239672;0,0
0,029;99,246585;0,0
0,030000000000000002;99,25850449999999;0,0
0,031000000000000003;99,2563055;0,0
0,032;99,2491;0,0
0,033;99,24196599999999;0,0
0,034;99,22776999999999;0,0
0,035;99,220708;0,0
0,036000000000000004;99,2153595;0,0
0,037000000000000005;99,19859233333332;0,0
0,038;99,18717366666667;0,0
0,039;99,1610995;0,0
0,04;99,14356433333333;0,0
0,041;99,14068466666667;0,0
0,042;99,1338575;0,0
0,043000000000000003;99,12812025;0,0
0,044000000000000004;99,1263305;0,0
0,045000000000000005;99,12454075;0,0
0,046000000000000006;99,122751;0,0
0,047;99,12472866666667;0,0
0,048;99,13642333333333;0,0
0,049;99,14740599999999;0,0
0,05;99,146694;0,0
0,051000000000000004;99,146694;0,0
0,052000000000000005;99,14566049999999;0,0
0,053000000000000005;99,136006;0,0
0,054000000000000006;99,136006;0,0
0,055;99,13469749999999;0,0
0,056;99,133389;0,0
0,057;99,133389;0,0
0,058;99,103186;0,0
0,059000000000000004;99,09562933333333;0,0
0,060000000000000005;99,08807266666666;0,0
0,061000000000000006;99,080516;0,0
0,062000000000000006;99,0798135;0,0
0,063;99,073775;0,0
0,064;99,073775;0,0
0,065;99,073106;0,0
0,066;99,07440399999999;0,0
0,067;99,08686499999999;0,0
0,068;99,097359;0,0
0,069;99,124054;0,0
0,07;99,124054;0,0
0,07100000000000001;99,126857;0,0
0,07200000000000001;99,123653;0,0
0,07300000000000001;99,122379;0,0
0,07400000000000001;99,121105;0,0
0,07500000000000001;99,118556;0,0
0,076;99,116007;0,0
0,077;99,1008875;0,0
0,078;99,088186;0,0
0,079;99,088186;0,0
0,08;99,068954;0,0
0,081;99,068743;0,0
0,082;99,068532;0,0
0,083;99,0703335;0,0
0,084;99,071;0,0
0,085;99,071;0,0
0,08600000000000001;99,072319;0,0
0,08700000000000001;99,114385;0,0
0,08800000000000001;99,114385;0,0
0,08900000000000001;99,152085;0,0
0,09000000000000001;99,153131;0,0
0,09100000000000001;99,154177;0,0
0,09200000000000001;99,155133;0,0
0,093;99,153639;0,0
0,094;99,152235;0,0
0,095;99,150112;0,0
0,096;99,14218;0,0
0,097;99,134248;0,0
0,098;99,1128935;0,0
0,099;99,100506;0,0
0,1;99,100506;0,0
0,101;99,100506;0,0
0,10200000000000001;99,102845;0,0
0,10300000000000001;99,102359;0,0
0,10400000000000001;99,10270700000001;0,0
0,10500000000000001;99,103541;0,0
0,10600000000000001;99,10864000000001;0,0
0,10700000000000001;99,12141179999999;0,0
0,10800000000000001;99,1290846;0,0
0,10900000000000001;99,1367574;0,0
0,11;99,1444302;0,0
0,111;99,15104249999999;0,0
0,112;99,149982;0,0
0,113;99,147224;0,0
0,114;99,147224;0,0
0,115;99,1455305;0,0
0,116;99,13098400000001;0,0
0,117;99,118131;0,0
0,11800000000000001;99,118131;0,0
0,11900000000000001;99,097816;0,0
0,12000000000000001;99,101497;0,0
0,12100000000000001;99,103989;0,0
0,12200000000000001;99,10579849999999;0,0
0,12300000000000001;99,110534;0,0
0,12400000000000001;99,110534;0,0
0,125;99,113954;0,0
0,126;99,1214175;0,0
0,127;99,125461;0,0
0,128;99,125461;0,0
0,129;99,151217;0,0
0,13;99,155749;0,0
0,131;99,163995;0,0
0,132;99,163995;0,0
0,133;99,1662135;0,0
0,134;99,166728;0,0
0,135;99,166909;0,0
0,136;99,15477849999999;0,0
0,137;99,142467;0,0
0,138;99,142467;0,0
0,139;99,142467;0,0
0,14;99,142467;0,0
0,14100000000000001;99,120063;0,0
0,14200000000000002;99,121792;0,0
0,14300000000000002;99,123521;0,0
0,14400000000000002;99,123521;0,0
0,14500000000000002;99,123521;0,0
0,14600000000000002;99,123521;0,0
0,14700000000000002;99,123521;0,0
0,14800000000000002;99,123521;0,0
0,14900000000000002;99,123521;0,0
0,15000000000000002;99,1242465;0,0
0,15100000000000002;99,125013;0,0
0,152;99,125054;0,0
0,153;99,124169;0,0
0,154;99,123243;0,0
0,155;99,1216695;0,0
0,156;99,1086765;0,0
0,157;99,0846375;0,0
0,158;99,072018;0,0
0,159;99,062808;0,0
0,16;99,0628515;0,0
0,161;99,0632665;0,0
0,162;99,063638;0,0
0,163;99,061086;0,0
0,164;99,0601515;0,0
0,165;99,05711600000001;0,0
0,166;99,065148;0,0
0,167;99,072117;0,0
0,168;99,0892065;0,0
0,169;99,120833;0,0
0,17;99,1232975;0,0
0,171;99,12047799999999;0,0
0,17200000000000001;99,117589;0,0
0,17300000000000001;99,1064165;0,0
0,17400000000000002;99,102937;0,0
0,17500000000000002;99,094733;0,0
0,17600000000000002;99,08081100000001;0,0
0,17700000000000002;99,0210935;0,0
0,17800000000000002;99,00615;0,0
0,17900000000000002;98,979192;0,0
0,18000000000000002;98,9770235;0,0
0,18100000000000002;98,969247;0,0
0,18200000000000002;98,96778549999999;0,0
0,18300000000000002;98,9648775;0,0
0,18400000000000002;98,95936950000001;0,0
0,185;98,953182;0,0
0,186;98,954431;0,0
0,187;98,97170750000001;0,0
0,188;99,00130200000001;0,0
0,189;99,01675;0,0
0,19;99,01768050000001;0,0
0,191;99,0178895;0,0
0,192;99,01283749999999;0,0
0,193;98,999932;0,0
0,194;98,994373;0,0
0,195;98,987255;0,0
0,196;98,97494900000001;0,0
0,197;98,91862900000001;0,0
0,198;98,8912315;0,0
0,199;98,872302;0,0
0,2;98,8700105;0,0
0,201;98,861867;0,0
0,202;98,861867;0,0
0,203;98,86103166666668;0,0
0,20400000000000001;98,86019633333333;0,0
0,20500000000000002;98,8563195;0,0
0,20600000000000002;98,857731;0,0
0,20700000000000002;98,8722765;0,0
0,20800000000000002;98,904838;0,0
0,20900000000000002;98,92326800000001;0,0
